OffspCollection	Kid	Pa	Ma	PopName	SpawnYear	FDR	Pvalue	LOD	P.Pr.C_Se_Se	P.Pr.Max	MaxP.Pr.Relat	TotPaNonExc	TotMaNonExc	TotUnkNonExc	TotPairsNonExc	KidMiss	PaMiss	MaMiss	MI.Kid.Pa	MI.Kid.Ma	MI.Trio	MendIncLoci
Shasta_Oki_14	K038845_?_4-5-14_146_2014	---	---	---	---	---	---	---	---	---	---	12	13	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038846_?_4-5-14_155_2014	---	---	---	---	---	---	---	---	---	---	5	5	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038847_?_4-5-14_136_2014	---	---	---	---	---	---	---	---	---	---	29	19	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038848_?_4-5-14_158_2014	---	---	---	---	---	---	---	---	---	---	43	32	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038852_?_4-7-14_135_2014	---	---	---	---	---	---	---	---	---	---	12	11	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038853_?_4-7-14_155_2014	---	---	---	---	---	---	---	---	---	---	55	32	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038854_?_4-7-14_153_2014	---	---	---	---	---	---	---	---	---	---	23	11	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038855_?_4-7-14_148_2014	---	---	---	---	---	---	---	---	---	---	35	21	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038856_?_4-7-14_154_2014	---	---	---	---	---	---	---	---	---	---	33	29	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038857_?_4-7-14_152_2014	---	---	---	---	---	---	---	---	---	---	37	26	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K038858_?_4-7-14_165_2014	---	---	---	---	---	---	---	---	---	---	102	65	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038861_?_4-7-14_136_2014	---	---	---	---	---	---	---	---	---	---	21	18	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038863_?_4-7-14_150_2014	---	---	---	---	---	---	---	---	---	---	152	110	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038865_?_4-7-14_159_2014	---	---	---	---	---	---	---	---	---	---	95	79	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038866_?_4-7-14_166_2014	---	---	---	---	---	---	---	---	---	---	0	1	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038867_?_4-7-14_136_2014	---	---	---	---	---	---	---	---	---	---	242	175	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038869_?_4-7-14_140_2014	---	---	---	---	---	---	---	---	---	---	7	16	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038870_?_4-7-14_161_2014	---	---	---	---	---	---	---	---	---	---	47	36	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038871_?_4-7-14_144_2014	---	---	---	---	---	---	---	---	---	---	40	31	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038872_?_4-7-14_172_2014	---	---	---	---	---	---	---	---	---	---	5	0	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038873_?_4-7-14_158_2014	---	---	---	---	---	---	---	---	---	---	104	64	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038875_?_4-8-14_155_2014	---	---	---	---	---	---	---	---	---	---	12	11	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038876_?_4-8-14_173_2014	---	---	---	---	---	---	---	---	---	---	20	12	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038877_?_4-8-14_172_2014	---	---	---	---	---	---	---	---	---	---	34	26	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038878_?_4-8-14_166_2014	---	---	---	---	---	---	---	---	---	---	15	6	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038879_?_4-8-14_162_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038880_?_4-8-14_155_2014	---	---	---	---	---	---	---	---	---	---	140	119	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K038881_?_4-8-14_149_2014	---	---	---	---	---	---	---	---	---	---	87	54	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038882_?_4-8-14_145_2014	---	---	---	---	---	---	---	---	---	---	502	380	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038883_?_4-8-14_153_2014	---	---	---	---	---	---	---	---	---	---	26	13	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038884_?_4-8-14_148_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K038886_?_4-8-14_150_2014	---	---	---	---	---	---	---	---	---	---	37	41	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038887_?_4-8-14_160_2014	---	---	---	---	---	---	---	---	---	---	81	57	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038890_?_4-9-14_160_2014	---	---	---	---	---	---	---	---	---	---	29	28	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038891_?_4-9-14_153_2014	---	---	---	---	---	---	---	---	---	---	3	1	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038892_?_4-9-14_143_2014	---	---	---	---	---	---	---	---	---	---	86	76	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038893_?_4-9-14_151_2014	---	---	---	---	---	---	---	---	---	---	33	26	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038894_?_4-9-14_160_2014	---	---	---	---	---	---	---	---	---	---	7	6	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038895_?_4-9-14_156_2014	---	---	---	---	---	---	---	---	---	---	9	10	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038897_?_4-9-14_139_2014	---	---	---	---	---	---	---	---	---	---	50	34	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038898_?_4-9-14_149_2014	---	---	---	---	---	---	---	---	---	---	57	30	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038899_?_4-9-14_131_2014	---	---	---	---	---	---	---	---	---	---	1	1	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038900_?_4-9-14_141_2014	---	---	---	---	---	---	---	---	---	---	329	243	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038901_?_4-9-14_173_2014	---	---	---	---	---	---	---	---	---	---	109	59	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038902_?_4-9-14_164_2014	---	---	---	---	---	---	---	---	---	---	1	2	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K038903_?_4-9-14_183_2014	---	---	---	---	---	---	---	---	---	---	24	24	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038905_?_4-9-14_132_2014	---	---	---	---	---	---	---	---	---	---	135	101	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038907_?_4-9-14_140_2014	---	---	---	---	---	---	---	---	---	---	111	79	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038908_?_4-9-14_150_2014	---	---	---	---	---	---	---	---	---	---	12	9	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038909_?_4-10-14_157_2014	---	---	---	---	---	---	---	---	---	---	24	20	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038910_?_4-10-14_145_2014	---	---	---	---	---	---	---	---	---	---	2	0	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038912_?_4-10-14_135_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K038914_?_4-10-14_133_2014	---	---	---	---	---	---	---	---	---	---	33	24	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038916_?_4-10-14_155_2014	---	---	---	---	---	---	---	---	---	---	13	7	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038918_?_4-11-14_139_2014	---	---	---	---	---	---	---	---	---	---	7	8	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038920_?_4-12-14_140_2014	---	---	---	---	---	---	---	---	---	---	32	18	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038922_?_4-12-14_156_2014	---	---	---	---	---	---	---	---	---	---	40	20	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038923_?_4-12-14_136_2014	---	---	---	---	---	---	---	---	---	---	17	9	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038926_?_4-12-14_146_2014	---	---	---	---	---	---	---	---	---	---	131	94	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038927_?_4-15-14_154_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038929_?_4-16-14_155_2014	---	---	---	---	---	---	---	---	---	---	14	3	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038930_?_4-16-14_152_2014	---	---	---	---	---	---	---	---	---	---	84	45	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038931_?_4-16-14_141_2014	---	---	---	---	---	---	---	---	---	---	4	3	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038932_?_4-16-14_133_2014	---	---	---	---	---	---	---	---	---	---	23	7	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038933_?_4-16-14_144_2014	---	---	---	---	---	---	---	---	---	---	295	218	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038934_?_4-16-14_132_2014	---	---	---	---	---	---	---	---	---	---	51	35	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038935_?_4-16-14_145_2014	---	---	---	---	---	---	---	---	---	---	2	1	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038937_?_4-16-14_153_2014	---	---	---	---	---	---	---	---	---	---	17	11	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038938_?_4-16-14_135_2014	---	---	---	---	---	---	---	---	---	---	170	112	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038943_?_4-16-14_142_2014	---	---	---	---	---	---	---	---	---	---	13	7	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038944_?_4-16-14_153_2014	---	---	---	---	---	---	---	---	---	---	43	22	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038945_?_4-16-14_142_2014	---	---	---	---	---	---	---	---	---	---	424	309	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038946_?_4-17-14_150_2014	---	---	---	---	---	---	---	---	---	---	44	31	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038947_?_4-17-14_136_2014	---	---	---	---	---	---	---	---	---	---	10	7	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038948_?_4-17-14_131_2014	---	---	---	---	---	---	---	---	---	---	5	5	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038949_?_4-17-14_138_2014	---	---	---	---	---	---	---	---	---	---	128	103	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038950_?_4-17-14_149_2014	---	---	---	---	---	---	---	---	---	---	1	1	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038951_?_4-17-14_181_2014	---	---	---	---	---	---	---	---	---	---	7	3	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038952_?_4-17-14_160_2014	---	---	---	---	---	---	---	---	---	---	84	77	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038953_?_4-17-14_148_2014	---	---	---	---	---	---	---	---	---	---	45	29	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038955_?_4-17-14_160_2014	---	---	---	---	---	---	---	---	---	---	10	11	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038957_?_4-18-14_145_2014	---	---	---	---	---	---	---	---	---	---	109	68	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038958_?_4-18-14_154_2014	---	---	---	---	---	---	---	---	---	---	4	3	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038959_?_4-18-14_149_2014	---	---	---	---	---	---	---	---	---	---	58	48	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038961_?_4-18-14_147_2014	---	---	---	---	---	---	---	---	---	---	4	5	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038964_?_4-18-14_161_2014	---	---	---	---	---	---	---	---	---	---	7	4	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038965_?_4-18-14_150_2014	---	---	---	---	---	---	---	---	---	---	7	8	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038966_?_4-18-14_172_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038967_?_4-19-14_146_2014	---	---	---	---	---	---	---	---	---	---	4	6	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038968_?_4-18-14_155_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038969_?_4-19-14_170_2014	---	---	---	---	---	---	---	---	---	---	25	16	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038972_?_4-19-14_160_2014	---	---	---	---	---	---	---	---	---	---	46	44	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038973_?_4-19-14_138_2014	---	---	---	---	---	---	---	---	---	---	13	11	0	0	4	---	---	---	---	---	---
Shasta_Oki_14	K038974_?_4-19-14_141_2014	---	---	---	---	---	---	---	---	---	---	32	23	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038976_?_4-19-14_187_2014	---	---	---	---	---	---	---	---	---	---	2	2	0	0	3	---	---	---	---	---	---
Shasta_Oki_14	K038977_?_4-19-14_147_2014	---	---	---	---	---	---	---	---	---	---	41	30	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K038978_?_4-19-14_153_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038981_?_4-19-14_157_2014	---	---	---	---	---	---	---	---	---	---	34	22	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038983_?_4-21-14_140_2014	---	---	---	---	---	---	---	---	---	---	5	3	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038986_?_4-22-14_145_2014	---	---	---	---	---	---	---	---	---	---	288	209	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038990_?_4-22-14_138_2014	---	---	---	---	---	---	---	---	---	---	69	46	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038992_?_4-22-14_155_2014	---	---	---	---	---	---	---	---	---	---	17	9	0	0	3	---	---	---	---	---	---
Shasta_Oki_14	K038993_?_4-22-14_146_2014	---	---	---	---	---	---	---	---	---	---	16	6	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038996_?_4-23-14_144_2014	---	---	---	---	---	---	---	---	---	---	159	108	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K038998_?_4-23-14_145_2014	---	---	---	---	---	---	---	---	---	---	15	8	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039001_?_4-23-14_152_2014	---	---	---	---	---	---	---	---	---	---	2	3	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039003_?_4-23-14_152_2014	---	---	---	---	---	---	---	---	---	---	82	49	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039004_?_4-23-14_160_2014	---	---	---	---	---	---	---	---	---	---	14	13	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039005_?_4-23-14_153_2014	---	---	---	---	---	---	---	---	---	---	7	6	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039006_?_4-23-14_150_2014	---	---	---	---	---	---	---	---	---	---	4	4	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039007_?_4-23-14_146_2014	---	---	---	---	---	---	---	---	---	---	10	12	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039010_?_4-24-14_149_2014	---	---	---	---	---	---	---	---	---	---	12	7	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039012_?_4-24-14_135_2014	---	---	---	---	---	---	---	---	---	---	72	46	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039013_?_4-24-14_135_2014	---	---	---	---	---	---	---	---	---	---	42	36	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039014_?_4-24-14_153_2014	---	---	---	---	---	---	---	---	---	---	22	16	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039015_?_4-24-14_142_2014	---	---	---	---	---	---	---	---	---	---	29	24	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039018_?_4-24-14_158_2014	---	---	---	---	---	---	---	---	---	---	57	44	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039020_?_4-24-14_146_2014	---	---	---	---	---	---	---	---	---	---	11	8	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039023_?_4-25-14_140_2014	---	---	---	---	---	---	---	---	---	---	28	27	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039024_?_4-25-14_142_2014	---	---	---	---	---	---	---	---	---	---	52	49	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039027_?_4-25-14_149_2014	---	---	---	---	---	---	---	---	---	---	34	27	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039028_?_4-25-14_132_2014	---	---	---	---	---	---	---	---	---	---	20	17	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039030_?_4-25-14_165_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	3	---	---	---	---	---	---
Shasta_Oki_14	K039036_?_4-26-14_120_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039039_?_4-26-14_135_2014	---	---	---	---	---	---	---	---	---	---	287	222	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039041_?_4-26-14_136_2014	---	---	---	---	---	---	---	---	---	---	54	33	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039042_?_4-26-14_138_2014	---	---	---	---	---	---	---	---	---	---	1	2	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039045_?_4-26-14_142_2014	---	---	---	---	---	---	---	---	---	---	123	84	0	0	5	---	---	---	---	---	---
Shasta_Oki_14	K039046_?_4-26-14_166_2014	---	---	---	---	---	---	---	---	---	---	56	37	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039047_?_4-28-14_158_2014	---	---	---	---	---	---	---	---	---	---	116	89	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039048_?_4-28-14_150_2014	---	---	---	---	---	---	---	---	---	---	16	13	0	0	4	---	---	---	---	---	---
Shasta_Oki_14	K039049_?_4-28-14_143_2014	---	---	---	---	---	---	---	---	---	---	42	49	0	0	3	---	---	---	---	---	---
Shasta_Oki_14	K039052_?_4-28-14_140_2014	---	---	---	---	---	---	---	---	---	---	13	10	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039053_?_4-28-14_149_2014	---	---	---	---	---	---	---	---	---	---	15	12	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039054_?_4-28-14_154_2014	---	---	---	---	---	---	---	---	---	---	7	3	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039055_?_4-28-14_156_2014	---	---	---	---	---	---	---	---	---	---	2	4	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039056_?_4-29-14_133_2014	---	---	---	---	---	---	---	---	---	---	0	1	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039057_?_4-29-14_149_2014	---	---	---	---	---	---	---	---	---	---	3	2	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039059_?_4-29-14_139_2014	---	---	---	---	---	---	---	---	---	---	42	43	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039062_?_4-30-14_144_2014	---	---	---	---	---	---	---	---	---	---	103	60	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039064_?_4-30-14_147_2014	---	---	---	---	---	---	---	---	---	---	73	40	0	0	5	---	---	---	---	---	---
Shasta_Oki_14	K039066_?_4-30-14_138_2014	---	---	---	---	---	---	---	---	---	---	76	60	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039067_?_5-1-14_131_2014	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039068_?_5-1-14_149_2014	---	---	---	---	---	---	---	---	---	---	10	4	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039069_?_5-1-14_136_2014	---	---	---	---	---	---	---	---	---	---	1	3	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039072_?_5-2-14_144_2014	---	---	---	---	---	---	---	---	---	---	0	1	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039073_?_5-5-14_138_2014	---	---	---	---	---	---	---	---	---	---	44	40	0	0	3	---	---	---	---	---	---
Shasta_Oki_14	K039074_?_5-5-14_144_2014	---	---	---	---	---	---	---	---	---	---	4	7	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039075_?_5-5-14_144_2014	---	---	---	---	---	---	---	---	---	---	102	73	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039076_?_5-6-14_140_2014	---	---	---	---	---	---	---	---	---	---	9	8	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039078_?_5-7-14_132_2014	---	---	---	---	---	---	---	---	---	---	8	7	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039079_?_5-9-14_155_2014	---	---	---	---	---	---	---	---	---	---	22	13	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039080_?_5-28-14_100_2014	---	---	---	---	---	---	---	---	---	---	25	26	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039081_?_5-28-14_110_2014	---	---	---	---	---	---	---	---	---	---	32	19	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039083_?_5-28-14_102_2014	---	---	---	---	---	---	---	---	---	---	38	32	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039085_?_5-28-14_96_2014	---	---	---	---	---	---	---	---	---	---	90	63	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039086_?_5-29-14_96_2014	---	---	---	---	---	---	---	---	---	---	29	20	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039089_?_5-30-14_97_2014	---	---	---	---	---	---	---	---	---	---	37	25	0	0	3	---	---	---	---	---	---
Shasta_Oki_14	K039091_?_5-30-14_105_2014	---	---	---	---	---	---	---	---	---	---	18	8	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039093_?_5-31-14_106_2014	---	---	---	---	---	---	---	---	---	---	36	25	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039094_?_5-31-14_98_2014	---	---	---	---	---	---	---	---	---	---	256	206	1	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039095_?_5-31-14_98_2014	---	---	---	---	---	---	---	---	---	---	90	71	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039096_?_5-31-14_100_2014	---	---	---	---	---	---	---	---	---	---	9	4	0	0	2	---	---	---	---	---	---
Shasta_Oki_14	K039103_?_6-2-14_87_2014	---	---	---	---	---	---	---	---	---	---	14	11	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039105_?_6-2-14_100_2014	---	---	---	---	---	---	---	---	---	---	117	101	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039106_?_6-3-14_90_2014	---	---	---	---	---	---	---	---	---	---	17	16	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039107_?_6-3-14_95_2014	---	---	---	---	---	---	---	---	---	---	43	29	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039109_?_6-3-14_107_2014	---	---	---	---	---	---	---	---	---	---	114	88	1	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039110_?_6-3-14_97_2014	---	---	---	---	---	---	---	---	---	---	336	234	1	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039111_?_6-3-14_102_2014	---	---	---	---	---	---	---	---	---	---	84	72	1	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039115_?_6-3-14_103_2014	---	---	---	---	---	---	---	---	---	---	83	47	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039120_?_6-4-14_97_2014	---	---	---	---	---	---	---	---	---	---	27	12	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039121_?_6-5-14_104_2014	---	---	---	---	---	---	---	---	---	---	20	15	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039122_?_6-5-14_98_2014	---	---	---	---	---	---	---	---	---	---	9	4	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039124_?_6-5-14_105_2014	---	---	---	---	---	---	---	---	---	---	26	18	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039126_?_6-6-14_83_2014	---	---	---	---	---	---	---	---	---	---	117	86	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039127_?_6-6-14_99_2014	---	---	---	---	---	---	---	---	---	---	69	59	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039129_?_6-6-14_98_2014	---	---	---	---	---	---	---	---	---	---	169	144	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039132_?_6-6-14_95_2014	---	---	---	---	---	---	---	---	---	---	50	40	1	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039136_?_6-9-14_102_2014	---	---	---	---	---	---	---	---	---	---	72	52	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039137_?_6-9-14_101_2014	---	---	---	---	---	---	---	---	---	---	41	44	1	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039138_?_6-9-14_94_2014	---	---	---	---	---	---	---	---	---	---	214	175	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039141_?_6-9-14_111_2014	---	---	---	---	---	---	---	---	---	---	23	17	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039143_?_6-9-14_96_2014	---	---	---	---	---	---	---	---	---	---	156	103	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039144_?_6-9-14_107_2014	---	---	---	---	---	---	---	---	---	---	51	39	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039148_?_6-9-14_100_2014	---	---	---	---	---	---	---	---	---	---	9	9	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039150_?_6-10-14_110_2014	---	---	---	---	---	---	---	---	---	---	24	12	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039151_?_6-10-14_100_2014	---	---	---	---	---	---	---	---	---	---	107	87	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039152_?_6-10-14_110_2014	---	---	---	---	---	---	---	---	---	---	90	100	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039153_?_6-10-14_100_2014	---	---	---	---	---	---	---	---	---	---	174	138	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039154_?_6-10-14_109_2014	---	---	---	---	---	---	---	---	---	---	114	78	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039158_?_6-10-14_97_2014	---	---	---	---	---	---	---	---	---	---	136	117	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039159_?_6-10-14_98_2014	---	---	---	---	---	---	---	---	---	---	143	121	1	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039160_?_6-10-14_97_2014	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039164_?_6-11-14_111_2014	---	---	---	---	---	---	---	---	---	---	101	81	0	0	1	---	---	---	---	---	---
Shasta_Oki_14	K039167_?_6-11-14_96_2014	---	---	---	---	---	---	---	---	---	---	13	7	0	0	0	---	---	---	---	---	---
Shasta_Oki_14	K039168_?_6-11-14_100_2014	---	---	---	---	---	---	---	---	---	---	95	83	0	0	0	---	---	---	---	---	---
