NMFS_ID,PCRloc'n,DNAloc'n,rBOXloc,PIT/Tag#,SEX(GHpsi),SEX,PIT_ID,Pop_ID,Status,FishKey_Reach,Remarks,WATERSHED,TRIB_1,TRIB_2,WATER_NAME,HATCHERY,Strain/Mark,Analysis,CrossRef,LENGTH,WEIGHT,Age,SpawnWinter,BirthYear,Notes,Hatchery.Status,STD_Date,CollectionDate,Collection Year,Lifestage,SampleID,Panel,Cross_Ref
K030093,KJZ/12E,K403/12E,12E,,,M,,M_35MJ,"broodstock, matrix v2",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,460,,,W1314,2010,Broodstock.,B,2013_1106,11/6/13,2013,ADULT,35MJ,STv3,K030093_K403_KJZ_12E
K030094,KJZ/12F,K403/12F,12F,3797,,F,,F_51F,"broodstock, matrix v2",spawned/mort/release as of 11/20/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Non-broodstock. Recap.,NB,2013_1101,11/1/13,2013,ADULT,51F/110113-52,STv3,K030094_K403_KJZ_12F
K030095,KJZ/12G,K403/12G,12G,3842,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,nm,,,730,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-53,STv3,K030095_K403_KJZ_12G
K030096,KJZ/12H,K403/12H,12H,3811,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,480,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-54,STv3,K030096_K403_KJZ_12H
K030097,KKA/01A,K404/01A,1A,3798,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-55,STv6_HS_runSept2014,_K404_KKA_1A_partial_10C
K030098,KKA/01B,K404/01B,1B,,,F,,F_78F,"broodstock, matrix v3",spawned/mort/release as of 11/20/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,78Fwas37M,STv3,K030098_K404_KKA_1B
K030099,KKA/01C,K404/01C,1C,,,M,,M_38M,"broodstock, matrix v3",spawned/mort/release as of 11/20/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,38M,STv3,K030099_K404_KKA_1C
K030100,KKA/01D,K404/01D,1D,,,M,,M_39M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,730,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,39M,STv3,K030100_K404_KKA_1D
K030101,KKA/01E,K404/01E,1E,,,M,,M_40M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,40M,STv3,K030101_K404_KKA_1E
K030102,KKA/01F,K404/01F,1F,,,M,,M_41M,"broodstock, matrix v3",,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,41M,STv3,K030102_K404_KKA_1F
K030103,KKA/01G,K404/01G,1G,,,M,,M_42MJ,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,470,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,42MJ,STv3,K030103_K404_KKA_1G
K030104,KKA/01H,K404/01H,1H,,,M,,M_44MJ,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,480,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,44MJ,STv3,K030104_K404_KKA_1H
K030105,KKA/02A,K404/02A,2A,,,M,,M_45MJ,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,500,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,45MJ,STv3,K030105_K404_KKA_2A
K030106,KKA/02B,K404/02B,2B,,,M,,M_46M,"broodstock, matrix v3",spawned/mort/release as of 11/20/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,700,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,46M,STv3,K030106_K404_KKA_2B
K030107,KKA/02C,K404/02C,2C,,,M,,M_47M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,47M,STv3,K030107_K404_KKA_2C
K030108,KKA/02D,K404/02D,2D,,,M,,M_48MN,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,800,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,48MN,STv3,K030108_K404_KKA_2D
K030109,KKA/02E,K404/02E,2E,,,M,,M_49MN,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,700,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,49MN,STv3,K030109_K404_KKA_2E
K030110,KKA/02F,K404/02F,2F,,,M,,M_50MJ,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,430,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,50MJ,STv3,K030110_K404_KKA_2F
K030111,KKA/02G,K404/02G,2G,,,M,,M_51MJ,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,470,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,51MJ,STv3,K030111_K404_KKA_2G
K030112,KKA/02H,K404/02H,2H,990,,M,,M_52MN,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,,,,720,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,52MN,STv3,K030112_K404_KKA_2H
K030113,KKA/03A,K404/03A,3A,,,F,,F_79F,"broodstock, matrix v3",spawned/mort/release as of 11/20/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,730,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,79Fwas54M,STv3,K030113_K404_KKA_3A
K030114,KKA/03B,K404/03B,3B,,,M,,M_55M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,55M,STv3,K030114_K404_KKA_3B
K030115,KKA/03C,K404/03C,3C,,,M,,M_56M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,780,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,56M,STv3,K030115_K404_KKA_3C
K030116,KKA/03D,K404/03D,3D,,,M,,M_57MJ,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,550,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,57MJ,STv3,K030116_K404_KKA_3D
K030117,KKA/03E,K404/03E,3E,,,M,,M_61M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,680,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,61M,STv3,K030117_K404_KKA_3E
K030118,KKA/03F,K404/03F,3F,3849,,F,,F_50F,"broodstock, matrix v3",spawned/mort/release as of 11/20/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,,,,,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,50F,STv3,K030118_K404_KKA_3F
K030119,KKA/03G,K404/03G,3G,1578,,M,,M_59M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,,,,,,,W1314,2010,Broodstock Recap. Re-pick. Original NMFS ID K029905.,B,2013_1107,11/7/13,2013,ADULT,59M,STv3,K030119_K404_KKA_3G
K030120,KKA/03H,K404/03H,3H,,,M,,M_62M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,650,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,62M,STv3,K030120_K404_KKA_3H
K030121,KKA/04A,K404/04A,4A,,,M,,M_63M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,740,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,63M,STv3,K030121_K404_KKA_4A
K030122,KKA/04B,K404/04B,4B,,,M,,M_64M,"broodstock, matrix v3",,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,680,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,64M,STv3,K030122_K404_KKA_4B
K030123,KKA/04C,K404/04C,4C,,,M,,M_66M,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,670,,,W1314,2010,Broodstock.,B,2013_1107,11/7/13,2013,ADULT,66M,STv3,K030123_K404_KKA_4C
K030124,KKA/04D,K404/04D,4D,1538,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Non-broodstock.,NB,2013_1108,11/8/13,2013,ADULT,1538,STv3,K030124_K404_KKA_4D
K030125,KKA/04E,K404/04E,4E,1524,,F,,F_58F,"broodstock, matrix v3",spawned/mort/release as of 11/20/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,740,,,W1314,2010,Non-broodstock. Recap.,NB,2013_1108,11/8/13,2013,ADULT,58F/1524,STv3,K030125_K404_KKA_4E
K030126,KKA/04F,K404/04F,4F,1568,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,670,,,W1314,2010,Non-broodstock.,NB,2013_1108,11/8/13,2013,ADULT,1568,STv3,K030126_K404_KKA_4F
K030127,KKA/04G,K404/04G,4G,7914,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,660,,,W1314,2010,Non-broodstock.,NB,2013_1108,11/8/13,2013,ADULT,7914,STv3,K030127_K404_KKA_4G
K030128,KKA/04H,K404/04H,4H,1567,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,630,,,W1314,2010,Non-broodstock.,NB,2013_1108,11/8/13,2013,ADULT,1567,STv3,K030128_K404_KKA_4H
K030129,KKA/05A,K404/05A,5A,3789,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,nm,,,690,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-56,STv3,K030129_K404_KKA_5A
K030130,KKA/05B,K404/05B,5B,3856,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,740,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-57,STv3,K030130_K404_KKA_5B
K030131,KKA/05C,K404/05C,5C,3801,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-73,STv3,K030131_K404_KKA_5C
K030132,KKA/05D,K404/05D,5D,3819,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-74,STv3,K030132_K404_KKA_5D
K030133,KKA/05E,K404/05E,5E,3814,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,630,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-75,STv3,K030133_K404_KKA_5E
K030134,KKA/05F,K404/05F,5F,3852,,F,,F_61F,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Non-broodstock. Recap.,NB,2013_1101,11/1/13,2013,ADULT,61F/110113-76,STv3,K030134_K404_KKA_5F
K030135,KKA/05G,K404/05G,5G,3830,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,630,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-78,STv3,K030135_K404_KKA_5G
K030136,KKA/05H,K404/05H,5H,3780,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,790,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-79,STv3,K030136_K404_KKA_5H
K030137,KKA/06A,K404/06A,6A,3835,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,650,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-91,STv3,K030137_K404_KKA_6A
K030138,KKA/06B,K404/06B,6B,3796,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-92,STv3,K030138_K404_KKA_6B
K030139,KKA/06C,K404/06C,6C,3794,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,500,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-93,STv3,K030139_K404_KKA_6C
K030140,KKA/06D,K404/06D,6D,3834,,F,,F_90F,"broodstock, matrix v4",spawned/mort/release as of 11/22/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,660,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,90F/110113-95,STv3,K030140_K404_KKA_6D
K030141,KKA/06E,K404/06E,6E,3851,,F,,F_70F,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,700,,,W1314,2010,Non-broodstock. Recap.,NB,2013_1101,11/1/13,2013,ADULT,70F/110113-96,STv3,K030141_K404_KKA_6E
K030142,KKA/06F,K404/06F,6F,3818,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,660,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-97,STv3,K030142_K404_KKA_6F
K030143,KKA/06G,K404/06G,6G,3831,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,730,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-106,STv3,K030143_K404_KKA_6G
K030144,KKA/06H,K404/06H,6H,3813,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,nm,,,760,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-107,STv3,K030144_K404_KKA_6H
K030145,KKA/07A,K404/07A,7A,3770,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-108,STv6_HS_runSept2014,_K404_KKA_7A_partial_10D
K030146,KKA/07B,K404/07B,7B,3844,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,62,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-123,STv3,K030146_K404_KKA_7B
K030147,KKA/07C,K404/07C,7C,3783,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,nm,,,610,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-124,STv3,K030147_K404_KKA_7C
K030148,KKA/07D,K404/07D,7D,3787,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,660,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-127,STv3,K030148_K404_KKA_7D
K030149,KKA/07E,K404/07E,7E,3768,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,650,,,W1314,2010,Non-broodstock.,NB,2013_1101,11/1/13,2013,ADULT,110113-128,STv3,K030149_K404_KKA_7E
K030150,KKA/07F,K404/07F,7F,3767,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,700,,,W1314,2010,Non-broodstock. Radio Tagged - Radio 360. Code 18.,NB,2013_1106,11/6/13,2013,ADULT,110613-18,STv3,K030150_K404_KKA_7F
K030151,KKA/07G,K404/07G,7G,3826,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,650,,,W1314,2010,Non-broodstock. Radio Tagged - Radio 360. Code 22.,NB,2013_1106,11/6/13,2013,ADULT,110613-22,STv3,K030151_K404_KKA_7G
K030152,KKA/07H,K404/07H,7H,3800,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,630,,,W1314,2010,Non-broodstock. Radio Tagged - Radio 360. Code 17,NB,2013_1106,11/6/13,2013,ADULT,110613-17,STv3,K030152_K404_KKA_7H
K030153,KKA/08A,K404/08A,8A,3833,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,640,,,W1314,2010,Non-broodstock. ,NB,2013_1106,11/6/13,2013,ADULT,110613-3833,STv3,K030153_K404_KKA_8A
K030154,KKA/08B,K404/08B,8B,3836,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,670,,,W1314,2010,Non-broodstock. Radio Tagged. Freq 680. Code 130.,NB,2013_1106,11/6/13,2013,ADULT,110613-130,STv3,K030154_K404_KKA_8B
K030155,KKA/08C,K404/08C,8C,3769,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3769,STv3,K030155_K404_KKA_8C
K030156,KKA/08D,K404/08D,8D,3854,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,680,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3854,STv3,K030156_K404_KKA_8D
K030157,KKA/08E,K404/08E,8E,3823,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3823,STv3,K030157_K404_KKA_8E
K030158,KKA/08F,K404/08F,8F,3816,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3816,STv3,K030158_K404_KKA_8F
K030159,KKA/08G,K404/08G,8G,3810,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3810,STv3,K030159_K404_KKA_8G
K030160,KKA/08H,K404/08H,8H,3812,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,730,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3812,STv3,K030160_K404_KKA_8H
K030161,KKA/09A,K404/09A,9A,3795,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,700,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3795,STv3,K030161_K404_KKA_9A
K030162,KKA/09B,K404/09B,9B,3772,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,740,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3772,STv3,K030162_K404_KKA_9B
K030163,KKA/09C,K404/09C,9C,3804,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,660,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3804,STv3,K030163_K404_KKA_9C
K030164,KKA/09D,K404/09D,9D,3790,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3790,STv3,K030164_K404_KKA_9D
K030165,KKA/09E,K404/09E,9E,3774,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,750,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3774,STv3,K030165_K404_KKA_9E
K030166,KKA/09F,K404/09F,9F,3866,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,740,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3866,STv3,K030166_K404_KKA_9F
K030167,KKA/09G,K404/09G,9G,3862,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3862,STv3,K030167_K404_KKA_9G
K030168,KKA/09H,K404/09H,9H,3839,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,600,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3839,STv3,K030168_K404_KKA_9H
K030169,KKA/10A,K404/10A,10A,3861,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3861,STv3,K030169_K404_KKA_10A
K030170,KKA/10B,K404/10B,10B,3771,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3771,STv3,K030170_K404_KKA_10B
K030171,KKA/10C,K404/10C,10C,3840,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,3840,STv3,K030171_K404_KKA_10C
K030172,KKA/10D,K404/10D,10D,1971,,M,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Non-broodstock. Envelope says it is a female. Metadata says its male.,NB,2013_1107,11/7/13,2013,ADULT,1971,STv3,K030172_K404_KKA_10D
K030173,KKA/10E,K404/10E,10E,6673,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,740,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,6673,STv3,K030173_K404_KKA_10E
K030174,KKA/10F,K404/10F,10F,5926,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,700,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,5926,STv3,K030174_K404_KKA_10F
K030175,KKA/10G,K404/10G,10G,7052,,F,,F_131F,"broodstock, matrix v5",spawned/mort/release as of 11/25/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Non-broodstock. Recap.,NB,2013_1107,11/7/13,2013,ADULT,131F/237052,STv3,K030175_K404_KKA_10G
K030176,KKA/10H,K404/10H,10H,7434,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,7434,STv3,K030176_K404_KKA_10H
K030177,KKA/11A,K404/11A,11A,1869,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,670,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,1869,STv3,K030177_K404_KKA_11A
K030178,KKA/11B,K404/11B,11B,2358,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,740,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,2358,STv3,K030178_K404_KKA_11B
K030179,KKA/11C,K404/11C,11C,6806,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,6806,STv3,K030179_K404_KKA_11C
K030180,KKA/11D,K404/11D,11D,4749,,F,,F_57F,"broodstock, matrix v3",spawned/mort/release as of 11/22/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,670,,,W1314,2010,Non-broodstock. Recap.,NB,2013_1107,11/7/13,2013,ADULT,57F/4749,STv3,K030180_K404_KKA_11D
K030181,KKA/11E,K404/11E,11E,4372,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,720,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,4372,STv3,K030181_K404_KKA_11E
K030182,KKA/11F,K404/11F,11F,1900,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,1900,STv3,K030182_K404_KKA_11F
K030183,KKA/11G,K404/11G,11G,9764,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,680,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,9764,STv3,K030183_K404_KKA_11G
K030184,KKA/11H,K404/11H,11H,2412,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,690,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,2412,STv3,K030184_K404_KKA_11H
K030185,KKA/12A,K404/12A,12A,762,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,740,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,762,STv3,K030185_K404_KKA_12A
K030186,KKA/12B,K404/12B,12B,2692,,F,,F_76F,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,680,,,W1314,2010,Non-broodstock. Recap.,NB,2013_1107,11/7/13,2013,ADULT,76F/2692,STv3,K030186_K404_KKA_12B
K030187,KKA/12C,K404/12C,12C,6504,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,710,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,6504,STv3,K030187_K404_KKA_12C
K030188,KKA/12D,K404/12D,12D,8817,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,NONE,,,680,,,W1314,2010,Non-broodstock.,NB,2013_1107,11/7/13,2013,ADULT,8817,STv3,K030188_K404_KKA_12D
K030189,KKA/12E,K404/12E,12E,8990,,F,,F_73F,"broodstock, matrix v3",spawned/mort as of 11/15/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,660,,,W1314,2010,Non-broodstock. Recap.,NB,2013_1107,11/7/13,2013,ADULT,73F/8990,STv3,K030189_K404_KKA_12E
K030190,KKA/12F,K404/12F,12F,2232,,M,,M_138M,"broodstock, matrix v4",spawned/mort/release as of 11/25/13,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,760,,,W1314,2010,Non-broodstock. Recap.,NB,2013_1107,11/7/13,2013,ADULT,138M/2232,STv3,K030190_K404_KKA_12F
K030191,KKA/12G,K404/12G,12G,1602,,F,,,,,,Klamath River,,,Klamath River,Iron Gate Hatchery,LM,,,680,,,W1314,2010,Non-broodstock.,NB,2013_1108,11/8/13,2013,ADULT,1602,STv3,K030191_K404_KKA_12G
